pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
35,Ontario,Ontario,5/13/23,19,2023,1,1619627,1378,10719.32,17156,21,113.55,9.12,0.14,2829,51,18.72,0.34,196.86,1.3,3,0.02
24,Quebec,Québec,5/13/23,19,2023,1,1342769,1611,15441.83,18027,17,207.31,18.53,0.2,3560,43,40.94,0.49,230.14,2.65,2.43,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,5/13/23,19,2023,1,55404,44,10533.64,344,,65.4,8.37,,99,,18.82,,6.29,1.2,,
13,New Brunswick,Nouveau-Brunswick,5/13/23,19,2023,0,90652,,11163.2,883,,108.74,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,5/13/23,19,2023,1,143306,199,14053.4,864,5,84.73,19.52,0.49,366,14,35.89,1.37,28.39,2.78,0.73,0.07
11,Prince Edward Island,Île-du-Prince-Édouard,5/13/23,19,2023,1,57276,,33555.96,104,,60.93,,,25,1,14.65,0.59,,,,
60,Yukon,Yukon,5/13/23,19,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,5/13/23,19,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,5/13/23,19,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,5/13/23,19,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,5/13/23,19,2023,,4675373,4116,12009.72,53262,111,136.82,10.57,0.29,8792,229,22.58,0.59,588,1.51,15.86,0.04
59,British Columbia,Colombie-Britannique,5/20/23,20,2023,1,401814,317,7553.85,5652,50,106.25,5.96,0.94,688,97,12.93,1.82,45.29,0.85,7.14,0.13
48,Alberta,Alberta,5/20/23,20,2023,1,633076,228,13934.86,5761,17,126.81,5.02,0.37,525,32,11.56,0.7,32.57,0.72,2.43,0.05
47,Saskatchewan,Saskatchewan,5/20/23,20,2023,1,155905,93,13048.59,1986,10,166.22,7.78,0.84,220,16,18.41,1.34,13.29,1.11,1.43,0.12
46,Manitoba,Manitoba,5/20/23,20,2023,1,156183,45,11082.92,2503,2,177.62,3.19,0.14,134,2,9.51,0.14,6.43,0.46,0.29,0.02
35,Ontario,Ontario,5/20/23,20,2023,1,1620889,1262,10727.67,17179,23,113.7,8.35,0.15,2640,44,17.47,0.29,180.29,1.19,3.29,0.02
24,Quebec,Québec,5/20/23,20,2023,1,1344330,1561,15459.78,18044,17,207.51,17.95,0.2,3172,34,36.48,0.39,223,2.56,2.43,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,5/20/23,20,2023,1,55435,31,10539.53,345,,65.59,5.89,,75,1,14.26,0.19,4.43,0.84,,
13,New Brunswick,Nouveau-Brunswick,5/20/23,20,2023,0,90652,,11163.2,883,,108.74,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,5/20/23,20,2023,1,143488,182,14071.24,866,2,84.92,17.85,0.2,381,7,37.36,0.69,25.98,2.55,0.27,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,5/20/23,20,2023,0,57276,,33555.96,104,,60.93,,,,,,,,,,
60,Yukon,Yukon,5/20/23,20,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,5/20/23,20,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,5/20/23,20,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,5/20/23,20,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,5/20/23,20,2023,,4679092,3719,12019.28,53384,121,137.13,9.55,0.31,7835,233,20.13,0.6,531.29,1.36,17.29,0.04
59,British Columbia,Colombie-Britannique,5/27/23,21,2023,1,402077,263,7558.8,5663,11,106.46,4.94,0.21,580,61,10.9,1.15,37.57,0.71,1.57,0.03
48,Alberta,Alberta,5/27/23,21,2023,1,633287,211,13939.5,5767,6,126.94,4.64,0.13,439,23,9.66,0.51,30.14,0.66,0.86,0.02
47,Saskatchewan,Saskatchewan,5/27/23,21,2023,1,155981,76,13054.96,1991,5,166.64,6.36,0.42,169,15,14.14,1.26,10.86,0.91,0.71,0.06
46,Manitoba,Manitoba,5/27/23,21,2023,1,156243,60,11087.17,2503,0,177.62,4.26,0,105,2,7.45,0.14,8.57,0.61,0,0
35,Ontario,Ontario,5/27/23,21,2023,1,1622096,1207,10735.66,17195,16,113.8,7.99,0.11,2469,39,16.34,0.26,172.43,1.14,2.29,0.02
24,Quebec,Québec,5/27/23,21,2023,1,1345709,1379,15475.64,18077,33,207.89,15.86,0.38,2940,50,33.81,0.57,197,2.27,4.71,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,5/27/23,21,2023,1,55468,33,10545.81,345,,65.59,6.27,,64,,12.17,,4.71,0.9,,
13,New Brunswick,Nouveau-Brunswick,5/27/23,21,2023,1,90946,,11199.4,897,,110.46,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,5/27/23,21,2023,1,143696,208,14091.64,866,0,84.92,20.4,0,390,2,38.25,0.2,29.76,2.92,0.04,0
11,Prince Edward Island,Île-du-Prince-Édouard,5/27/23,21,2023,1,57286,,33561.82,104,,60.93,,,10,0,5.86,0,,,,
60,Yukon,Yukon,5/27/23,21,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,5/27/23,21,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,5/27/23,21,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,5/27/23,21,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,5/27/23,21,2023,,4682833,3437,12028.88,53469,71,137.35,8.83,0.18,7166,192,18.41,0.49,491,1.26,10.14,0.03
59,British Columbia,Colombie-Britannique,6/3/23,22,2023,1,402285,208,7562.71,5701,38,107.18,3.91,0.71,471,49,8.85,0.92,29.71,0.56,5.43,0.1
48,Alberta,Alberta,6/3/23,22,2023,1,633478,191,13943.71,5783,16,127.29,4.2,0.35,402,22,8.85,0.48,27.29,0.6,2.29,0.05
47,Saskatchewan,Saskatchewan,6/3/23,22,2023,1,156017,36,13057.97,1993,2,166.81,3.01,0.17,112,7,9.37,0.59,5.14,0.43,0.29,0.02
46,Manitoba,Manitoba,6/3/23,22,2023,1,156293,50,11090.72,2503,0,177.62,3.55,0,110,0,7.81,0,7.14,0.51,0,0
35,Ontario,Ontario,6/3/23,22,2023,1,1623248,1152,10743.29,17213,18,113.92,7.62,0.12,2359,34,15.61,0.23,164.57,1.09,2.57,0.02
24,Quebec,Québec,6/3/23,22,2023,1,1347062,1353,15491.2,18109,32,208.25,15.56,0.37,2732,65,31.42,0.75,193.29,2.22,4.57,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,6/3/23,22,2023,1,55497,29,10551.32,348,,66.16,5.51,,62,3,11.79,0.57,4.14,0.79,,
13,New Brunswick,Nouveau-Brunswick,6/3/23,22,2023,0,90946,,11199.4,897,,110.46,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,6/3/23,22,2023,1,143824,,14104.19,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,6/3/23,22,2023,0,57286,,33561.82,104,,60.93,,,,,,,,,,
60,Yukon,Yukon,6/3/23,22,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,6/3/23,22,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,6/3/23,22,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,6/3/23,22,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,6/3/23,22,2023,,4685980,3019,12036.97,53578,106,137.63,7.75,0.27,6456,180,16.58,0.46,431.29,1.11,15.14,0.04
59,British Columbia,Colombie-Britannique,6/10/23,23,2023,1,402468,183,7566.15,5730,29,107.72,3.44,0.55,391,67,7.35,1.26,26.14,0.49,4.14,0.08
48,Alberta,Alberta,6/10/23,23,2023,1,633602,124,13946.43,5794,11,127.53,2.73,0.24,315,27,6.93,0.59,17.71,0.39,1.57,0.03
47,Saskatchewan,Saskatchewan,6/10/23,23,2023,1,156053,36,13060.98,1995,2,166.97,3.01,0.17,72,4,6.03,0.33,5.14,0.43,0.29,0.02
46,Manitoba,Manitoba,6/10/23,23,2023,1,156339,46,11093.99,2505,2,177.76,3.26,0.14,96,2,6.81,0.14,6.57,0.47,0.29,0.02
35,Ontario,Ontario,6/10/23,23,2023,1,1624128,880,10749.11,17225,12,114,5.82,0.08,2032,30,13.45,0.2,125.71,0.83,1.71,0.01
24,Quebec,Québec,6/10/23,23,2023,1,1348090,1028,15503.02,18130,21,208.49,11.82,0.24,2381,53,27.38,0.61,146.86,1.69,3,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,6/10/23,23,2023,1,55549,52,10561.21,348,,66.16,9.89,,81,,15.4,,7.43,1.41,,
13,New Brunswick,Nouveau-Brunswick,6/10/23,23,2023,0,90946,,11199.4,897,,110.46,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,6/10/23,23,2023,0,143824,,14104.19,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,6/10/23,23,2023,0,57286,,33561.82,104,,60.93,,,,,,,,,,
60,Yukon,Yukon,6/10/23,23,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,6/10/23,23,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,6/10/23,23,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,6/10/23,23,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,6/10/23,23,2023,,4688329,2349,12043,53655,77,137.82,6.03,0.2,5368,183,13.79,0.47,335.57,0.86,11,0.03
59,British Columbia,Colombie-Britannique,6/17/23,24,2023,1,402639,171,7569.36,5749,19,108.08,3.21,0.36,354,48,6.65,0.9,24.43,0.46,2.71,0.05
48,Alberta,Alberta,6/17/23,24,2023,1,633693,91,13948.44,5798,4,127.62,2,0.09,215,15,4.73,0.33,13,0.29,0.57,0.01
47,Saskatchewan,Saskatchewan,6/17/23,24,2023,1,156090,37,13064.08,1995,0,166.97,3.1,0,73,2,6.11,0.17,5.29,0.44,0,0
46,Manitoba,Manitoba,6/17/23,24,2023,1,156377,38,11096.68,2505,0,177.76,2.7,0,84,2,5.96,0.14,5.43,0.39,0,0
35,Ontario,Ontario,6/17/23,24,2023,1,1624880,752,10754.09,17244,19,114.13,4.98,0.13,1632,31,10.8,0.21,107.43,0.71,2.71,0.02
24,Quebec,Québec,6/17/23,24,2023,1,1348902,812,15512.36,18140,10,208.61,9.34,0.11,1840,31,21.16,0.36,116,1.33,1.43,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,6/17/23,24,2023,1,55586,37,10568.24,349,,66.35,7.03,,89,1,16.92,0.19,5.29,1,,
13,New Brunswick,Nouveau-Brunswick,6/17/23,24,2023,0,90946,,11199.4,897,,110.46,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,6/17/23,24,2023,0,143824,,14104.19,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,6/17/23,24,2023,0,57286,,33561.82,104,,60.93,,,,,,,,,,
60,Yukon,Yukon,6/17/23,24,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,6/17/23,24,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,6/17/23,24,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,6/17/23,24,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,6/17/23,24,2023,,4690267,1938,12047.98,53708,52,137.96,4.98,0.13,4287,130,11.01,0.33,276.86,0.71,7.43,0.02
59,British Columbia,Colombie-Britannique,6/24/23,25,2023,1,402804,165,7572.47,5769,20,108.45,3.1,0.38,336,39,6.32,0.73,23.57,0.44,2.86,0.05
48,Alberta,Alberta,6/24/23,25,2023,1,633781,88,13950.37,5801,3,127.69,1.94,0.07,179,7,3.94,0.15,12.57,0.28,0.43,0.01
47,Saskatchewan,Saskatchewan,6/24/23,25,2023,1,156123,33,13066.84,1997,2,167.14,2.76,0.17,70,2,5.86,0.17,4.71,0.39,0.29,0.02
46,Manitoba,Manitoba,6/24/23,25,2023,1,156411,34,11099.1,2505,0,177.76,2.41,0,72,0,5.11,0,4.86,0.34,0,0
35,Ontario,Ontario,6/24/23,25,2023,1,1625514,634,10758.28,17253,9,114.19,4.2,0.06,1386,28,9.17,0.19,90.57,0.6,1.29,0.01
24,Quebec,Québec,6/24/23,25,2023,1,1349551,649,15519.82,18154,14,208.77,7.46,0.16,1461,24,16.8,0.28,92.71,1.07,2,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,6/24/23,25,2023,1,55647,61,10579.84,349,,66.35,11.6,,98,,18.63,,8.71,1.66,,
13,New Brunswick,Nouveau-Brunswick,6/24/23,25,2023,1,91157,,11225.39,913,,112.43,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,6/24/23,25,2023,0,143824,,14104.19,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,6/24/23,25,2023,1,57327,,33585.84,105,,61.52,,,,,,,,,,
60,Yukon,Yukon,6/24/23,25,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,6/24/23,25,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,6/24/23,25,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,6/24/23,25,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,6/24/23,25,2023,,4692183,1664,12052.9,53773,48,138.13,4.27,0.12,3602,100,9.25,0.26,237.71,0.61,6.86,0.02
59,British Columbia,Colombie-Britannique,7/1/23,26,2023,1,402989,185,7575.94,5783,14,108.72,3.48,0.26,350,34,6.58,0.64,26.43,0.5,2,0.04
48,Alberta,Alberta,7/1/23,26,2023,1,633877,96,13952.49,5808,7,127.84,2.11,0.15,184,10,4.05,0.22,13.71,0.3,1,0.02
47,Saskatchewan,Saskatchewan,7/1/23,26,2023,1,156157,34,13069.69,1998,1,167.22,2.85,0.08,67,3,5.61,0.25,4.86,0.41,0.14,0.01
46,Manitoba,Manitoba,7/1/23,26,2023,1,156434,23,11100.73,2505,0,177.76,1.63,0,57,0,4.04,0,3.29,0.23,0,0
35,Ontario,Ontario,7/1/23,26,2023,1,1626032,518,10761.71,17263,10,114.25,3.43,0.07,1152,19,7.62,0.13,74,0.49,1.43,0.01
24,Quebec,Québec,7/1/23,26,2023,1,1350212,661,15527.43,18169,15,208.94,7.6,0.17,1310,29,15.06,0.33,94.43,1.09,2.14,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,7/1/23,26,2023,1,55678,31,10585.73,354,,67.3,5.89,,92,5,17.49,0.95,4.43,0.84,,
13,New Brunswick,Nouveau-Brunswick,7/1/23,26,2023,0,91157,,11225.39,913,,112.43,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,7/1/23,26,2023,1,144284,,14149.3,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,7/1/23,26,2023,0,57327,,33585.84,105,,61.52,,,,,,,,,,
60,Yukon,Yukon,7/1/23,26,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,7/1/23,26,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,7/1/23,26,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,7/1/23,26,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,7/1/23,26,2023,,4694191,1548,12058.06,53825,47,138.26,3.98,0.12,3212,100,8.25,0.26,221.14,0.57,6.71,0.02
59,British Columbia,Colombie-Britannique,7/8/23,27,2023,1,403162,173,7579.2,5795,12,108.94,3.25,0.23,358,26,6.73,0.49,24.71,0.46,1.71,0.03
48,Alberta,Alberta,7/8/23,27,2023,1,633939,62,13953.85,5811,3,127.91,1.36,0.07,158,10,3.48,0.22,8.86,0.19,0.43,0.01
47,Saskatchewan,Saskatchewan,7/8/23,27,2023,1,156184,27,13071.95,1999,1,167.31,2.26,0.08,61,2,5.11,0.17,3.86,0.32,0.14,0.01
46,Manitoba,Manitoba,7/8/23,27,2023,0,156434,,11100.73,2505,,177.76,,,,,,,,,,
35,Ontario,Ontario,7/8/23,27,2023,1,1626478,446,10764.66,17271,8,114.31,2.95,0.05,964,18,6.38,0.12,63.71,0.42,1.14,0.01
24,Quebec,Québec,7/8/23,27,2023,1,1350853,641,15534.8,18174,5,209,7.37,0.06,1302,20,14.97,0.23,91.57,1.05,0.71,0.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,7/8/23,27,2023,1,55712,34,10592.2,354,0,67.3,6.46,0,65,,12.36,,4.86,0.92,0,0
13,New Brunswick,Nouveau-Brunswick,7/8/23,27,2023,0,91157,,11225.39,913,,112.43,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,7/8/23,27,2023,0,144284,,14149.3,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,7/8/23,27,2023,0,57327,,33585.84,105,,61.52,,,,,,,,,,
60,Yukon,Yukon,7/8/23,27,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,7/8/23,27,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,7/8/23,27,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,7/8/23,27,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,7/8/23,27,2023,,4695574,1383,12061.61,53854,29,138.34,3.55,0.07,2931,76,7.53,0.2,197.57,0.51,4.14,0.01
59,British Columbia,Colombie-Britannique,7/15/23,28,2023,1,403306,144,7581.9,5800,5,109.04,2.71,0.09,317,17,5.96,0.32,20.57,0.39,0.71,0.01
48,Alberta,Alberta,7/15/23,28,2023,1,634005,66,13955.31,5812,1,127.93,1.45,0.02,128,4,2.82,0.09,9.43,0.21,0.14,0
47,Saskatchewan,Saskatchewan,7/15/23,28,2023,1,156228,44,13075.63,2002,3,167.56,3.68,0.25,71,4,5.94,0.33,6.29,0.53,0.43,0.04
46,Manitoba,Manitoba,7/15/23,28,2023,1,156472,38,11103.42,2505,0,177.76,2.7,0,38,0,2.7,0,5.43,0.39,0,0
35,Ontario,Ontario,7/15/23,28,2023,1,1627050,572,10768.45,17284,13,114.39,3.79,0.09,1018,21,6.74,0.14,81.71,0.54,1.86,0.01
24,Quebec,Québec,7/15/23,28,2023,1,1351497,644,15542.2,18182,8,209.09,7.41,0.09,1285,13,14.78,0.15,92,1.06,1.14,0.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,7/15/23,28,2023,1,55755,43,10600.37,354,0,67.3,8.18,0,77,0,14.64,0,6.14,1.17,0,0
13,New Brunswick,Nouveau-Brunswick,7/15/23,28,2023,0,91157,,11225.39,913,,112.43,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,7/15/23,28,2023,0,144284,,14149.3,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,7/15/23,28,2023,0,57327,,33585.84,105,,61.52,,,,,,,,,,
60,Yukon,Yukon,7/15/23,28,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,7/15/23,28,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,7/15/23,28,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,7/15/23,28,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,7/15/23,28,2023,,4697125,1551,12065.6,53884,30,138.41,3.98,0.08,2934,59,7.54,0.15,221.57,0.57,4.29,0.01
59,British Columbia,Colombie-Britannique,7/22/23,29,2023,1,403453,147,7584.67,5809,9,109.21,2.76,0.17,291,14,5.47,0.26,21,0.39,1.29,0.02
48,Alberta,Alberta,7/22/23,29,2023,1,634104,99,13957.48,5815,3,128,2.18,0.07,165,4,3.63,0.09,14.14,0.31,0.43,0.01
47,Saskatchewan,Saskatchewan,7/22/23,29,2023,1,156281,53,13080.06,2002,0,167.56,4.44,0,97,3,8.12,0.25,7.57,0.63,0,0
46,Manitoba,Manitoba,7/22/23,29,2023,1,156488,16,11104.56,2506,1,177.83,1.14,0.07,54,1,3.83,0.07,2.29,0.16,0.14,0.01
35,Ontario,Ontario,7/22/23,29,2023,1,1627710,660,10772.82,17293,9,114.45,4.37,0.06,1232,22,8.15,0.15,94.29,0.62,1.29,0.01
24,Quebec,Québec,7/22/23,29,2023,1,1352160,663,15549.83,18192,10,209.21,7.62,0.11,1307,18,15.03,0.21,94.71,1.09,1.43,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,7/22/23,29,2023,1,55780,25,10605.13,356,2,67.68,4.75,0.38,68,2,12.93,0.38,3.57,0.68,0.29,0.05
13,New Brunswick,Nouveau-Brunswick,7/22/23,29,2023,1,91265,,11238.69,928,,114.28,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,7/22/23,29,2023,0,144284,,14149.3,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,7/22/23,29,2023,1,57368,,33609.86,109,,63.86,,,,,,,,,,
60,Yukon,Yukon,7/22/23,29,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,7/22/23,29,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,7/22/23,29,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,7/22/23,29,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,7/22/23,29,2023,,4698937,1663,12070.25,53937,34,138.55,4.27,0.09,3214,64,8.26,0.16,237.57,0.61,4.86,0.01
59,British Columbia,Colombie-Britannique,7/29/23,30,2023,1,403605,152,7587.52,5816,7,109.34,2.86,0.13,299,16,5.62,0.3,21.71,0.41,1,0.02
48,Alberta,Alberta,7/29/23,30,2023,1,634263,159,13960.98,5817,2,128.04,3.5,0.04,258,5,5.68,0.11,22.71,0.5,0.29,0.01
47,Saskatchewan,Saskatchewan,7/29/23,30,2023,1,156358,77,13086.51,2003,1,167.64,6.44,0.08,130,1,10.88,0.08,11,0.92,0.14,0.01
46,Manitoba,Manitoba,7/29/23,30,2023,1,156524,36,11107.11,2506,0,177.83,2.55,0,52,1,3.69,0.07,5.14,0.36,0,0
35,Ontario,Ontario,7/29/23,30,2023,1,1628416,706,10777.49,17305,12,114.53,4.67,0.08,1366,21,9.04,0.14,100.86,0.67,1.71,0.01
24,Quebec,Québec,7/29/23,30,2023,1,1352876,716,15558.06,18206,14,209.37,8.23,0.16,1379,24,15.86,0.28,102.29,1.18,2,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,7/29/23,30,2023,1,55802,22,10609.31,358,2,68.06,4.18,0.38,47,4,8.94,0.76,3.14,0.6,0.29,0.05
13,New Brunswick,Nouveau-Brunswick,7/29/23,30,2023,0,91265,,11238.69,928,,114.28,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,7/29/23,30,2023,0,144284,,14149.3,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,7/29/23,30,2023,0,57368,,33609.86,109,,63.86,,,,,,,,,,
60,Yukon,Yukon,7/29/23,30,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,7/29/23,30,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,7/29/23,30,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,7/29/23,30,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,7/29/23,30,2023,,4700805,1868,12075.05,53975,38,138.65,4.8,0.1,3531,72,9.07,0.18,266.86,0.69,5.43,0.01
59,British Columbia,Colombie-Britannique,8/5/23,31,2023,1,403741,136,7590.08,5833,17,109.66,2.56,0.32,288,24,5.41,0.45,19.43,0.37,2.43,0.05
48,Alberta,Alberta,8/5/23,31,2023,1,634414,151,13964.31,5825,8,128.22,3.32,0.18,310,10,6.82,0.22,21.57,0.47,1.14,0.03
47,Saskatchewan,Saskatchewan,8/5/23,31,2023,1,156399,41,13089.94,2004,1,167.73,3.43,0.08,118,2,9.88,0.17,5.86,0.49,0.14,0.01
46,Manitoba,Manitoba,8/5/23,31,2023,1,156577,53,11110.87,2507,1,177.9,3.76,0.07,89,1,6.32,0.07,7.57,0.54,0.14,0.01
35,Ontario,Ontario,8/5/23,31,2023,1,1629094,678,10781.98,17322,17,114.64,4.49,0.11,1384,29,9.16,0.19,96.86,0.64,2.43,0.02
24,Quebec,Québec,8/5/23,31,2023,1,1353813,937,15568.84,18222,16,209.55,10.78,0.18,1653,30,19.01,0.34,133.86,1.54,2.29,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/5/23,31,2023,1,55823,21,10613.3,359,1,68.25,3.99,0.19,43,3,8.18,0.57,3,0.57,0.14,0.03
13,New Brunswick,Nouveau-Brunswick,8/5/23,31,2023,0,91265,,11238.69,928,,114.28,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,8/5/23,31,2023,1,144565,,14176.86,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,8/5/23,31,2023,0,57368,,33609.86,109,,63.86,,,,,,,,,,
60,Yukon,Yukon,8/5/23,31,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,8/5/23,31,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,8/5/23,31,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,8/5/23,31,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,8/5/23,31,2023,,4703103,2017,12080.95,54036,61,138.8,5.18,0.16,3885,99,9.98,0.25,288.14,0.74,8.71,0.02
59,British Columbia,Colombie-Britannique,8/12/23,32,2023,1,403874,133,7592.58,5841,8,109.81,2.5,0.15,269,25,5.06,0.47,19,0.36,1.14,0.02
48,Alberta,Alberta,8/12/23,32,2023,1,634603,189,13968.47,5830,5,128.33,4.16,0.11,340,13,7.48,0.29,27,0.59,0.71,0.02
47,Saskatchewan,Saskatchewan,8/12/23,32,2023,1,156435,,13092.95,2004,,167.73,,,,,,,,,,
